factor,folder,nd,nbad,nmir_bad,ic,resid_mean,max_mirror_dev,lambda,lambda_short,lambda_long,ssm,gamma,share,share_ic,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,gsd1,gsd2,gsd3,gsd4,gsd5,gsd6,gsd7,gsd8,gsd9,gsd10
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_corr_microcapm_price_log_return_3s_capm_leverage_mean,hm100,2424,0,0,-0.03712352974856827,-0.0005587437060064038,0.0,-0.783542533587388,0.09879089218972092,-1.0,-1.0,-0.8666666666666667,0.39165625658272807,0.608343743417272,20.65405086957737,24.360479530432396,25.119204016556875,23.372289791927397,21.456963355090913,18.97669867880615,16.45226386898835,11.244429806059049,5.6673778476247865,-11.672276030793036,-0.004238099363606389,-0.004842251328437355,-0.0033142174161204818,-0.0015818773597441403,-0.0003443817562697769,0.00017007336021285309,-0.00022415839478750872,-0.001852834332355233,-0.0051714055118795834,-0.015165633939574192,502.52958725070295,490.16194327654114,501.243162066067,517.7615248332141,535.3308690296755,552.8201760199108,576.2908510716253,596.4818020910991,623.5053092364628,672.6941466805798
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_corr_microcapm_price_log_return_3s_rolling_alpha_mean,hm100,2424,0,0,-0.033006181558053266,-0.0002728318357355192,0.0,-0.48139730276095877,0.8190465894720202,-1.0000000000000002,-1.0000000000000002,-0.5757575757575758,0.2538104408773116,0.7461895591226884,10.723085281979323,24.220742041056443,26.172736163912933,26.373044497820484,24.816232533179043,22.7094770930552,20.860191501252284,14.418649748857703,3.6800940857948197,-18.331326486158247,0.0017815188816894428,-0.0037611760493077677,-0.003518839149060881,-0.002178180856383481,-0.000631388751349986,0.0004577070099840169,0.0007085874268865324,-0.0008261738218986519,-0.005648754383217827,-0.019116650029659066,557.7570879110621,523.9086080931113,512.2007993745252,512.1142698435131,518.5068653470146,531.4236884626114,550.3394719011204,574.6337555727471,612.5241619481403,669.070077448813
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_curvature,hm100,2423,1,0,-0.01875046709977455,-0.00023836050680639182,0.0,-0.9733952462144715,-0.8104249967323828,-1.0000000000000002,-1.0000000000000002,-0.9878787878787879,0.24413424238243356,0.7558657576175666,25.87385895218058,24.557106278426826,23.241882803694438,21.144548887794258,21.63976905572599,17.871583963225685,16.97231745087065,14.108206280392718,7.217794303323381,-10.363646659052183,0.0016245373763121504,-0.0025677876294257565,-0.0020882513836463297,-0.0011071029088714059,-0.00038083457234579454,0.0002220503531118158,0.0004500839821510234,-0.00014976308418155053,-0.002660870348517479,-0.011854168377554842,662.2258287892338,555.1192929358201,540.6035655805997,537.2332809996607,538.5610195761307,541.9090658400594,550.4246604596503,560.3039990483071,574.3866987898945,626.2345606126012
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_lz_complexity,hm100,2423,1,0,0.046862762460724135,0.0006458678191532491,0.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.566373899768664,0.566373899768664,-8.94244514708018,3.2046861746223008,12.16804127924667,15.602295079745964,18.421001176708216,21.769680528050706,22.245610056253938,24.676080039173062,25.188360906431434,28.239439687556857,0.017641771901686306,0.006098170047191704,0.0020812634677698436,0.00042504254830219123,-7.020511160603713e-05,0.0003146810468123294,0.001405568572526025,0.0034962156923177105,0.006029565239353334,0.008794821237217533,742.1066776212687,602.7622433949307,583.6056391210849,565.263001867693,554.1877731637335,541.5364296482162,528.5845895777995,514.7924568032781,498.85549704022236,530.0292069529962
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_mean,hm100,2424,0,0,-0.06691385764535852,-0.000690785620384181,0.0,-0.824051100800787,0.15741408668205883,-1.0,-1.0,-0.8787878787878788,0.4235550908049778,0.5764449091950221,25.556424984219444,31.802474996572364,30.498339113695586,30.243708266630637,27.255412873477933,24.021848649681868,17.484384793614137,7.853545093123199,-6.1974443483741934,-32.949930119583506,-0.010988467692678626,-0.008727395535138524,-0.005213346971313184,-0.002540944250537362,-0.0005789648352549115,0.00023850212216709537,-0.0008166093016270333,-0.004315053373008302,-0.010871937760250609,-0.022408854427332925,382.67658765163844,422.9034968354889,447.62382683874523,471.94924753671154,492.55694372937137,522.760824097133,561.3825778824329,607.6121176552559,667.1192540604646,804.2033970200335
hm100/microcapm_book_imbalance10_innovation_capm_cooks_distance_mean_corr_microcapm_price_log_return_3s_rolling_alpha_mean,hm100,2424,0,0,-0.03384025695628159,-0.00047077633622627496,0.0,-0.6821828751306809,0.7541797430587354,-1.0,-1.0,-0.7333333333333333,0.2928111485931161,0.7071888514068838,16.536704378979444,24.29360353779919,25.424389070354472,24.199511823261318,24.17892209749045,23.08410797018611,19.33943718281474,14.399465779571738,5.789173347335452,-21.617478146648583,-0.0007980395347252027,-0.0036423289315077358,-0.0030771048830503175,-0.0017225216950454226,-0.0005309609039854393,0.00042536068231977854,0.0005348605791781927,-0.0006680877822753207,-0.004615619253139347,-0.01927503889782448,574.20471331529,532.5245033541778,523.6330222349029,519.093021542467,524.5520229787952,533.0400382107474,546.137727184383,566.8590446859354,596.0463640727837,669.1510091980683
hm100/microcapm_book_imbalance10_innovation_capm_cooks_distance_mean_p25,hm100,2424,0,0,-0.07991057061539643,-0.0008317293657950971,0.0,-0.9271665190444576,-0.46234698790668266,-1.0,-1.0,-0.9636363636363636,0.45074119267644047,0.5492588073235596,33.290791584357535,36.20671205230883,34.74512397372578,32.51639370486574,28.275783707497617,23.135203803197903,15.85747615772597,3.4172825458672746,-10.94449326891508,-40.9482477863167,-0.014816326318100297,-0.011083825270472298,-0.0064366246792351076,-0.00279144741301233,-0.0005158675394961465,5.2640586380702184e-05,-0.0014016548480717227,-0.005503924982055267,-0.012212298927681116,-0.0243695118578577,384.17196167002294,411.8495114580273,438.3958578805414,469.34031174290465,498.50029840087427,534.644268448349,572.6811114084007,615.0920567454476,668.2668322706784,792.5920696525143
hm100/microcapm_book_imbalance10_innovation_capm_residual_rank_mean_lz_complexity,hm100,2423,1,0,-0.04120683675303256,-0.0002658155205630041,0.0,-0.9449272973800383,-1.0,-0.721361047786941,-1.0,-0.9878787878787879,0.5739728321983625,0.4260271678016375,45.602819457070765,33.059072438817886,26.327947147104435,18.994331860042383,13.864383331123785,9.552780745738158,6.195616330462776,4.151978435862786,1.909534371525215,3.1467566056143403,-0.012004051546966018,-0.007929045800265678,-0.0032141826613509474,-0.00052170986860904,0.00016995596729784583,-0.00039358130745128145,-0.0016807816734558982,-0.0033071822319349345,-0.004999460592286565,-0.0070609815174470306,583.5681511008551,493.49374010614645,524.6475639885057,549.7308399849925,570.893886216004,582.5495915053202,588.1161392194265,587.9067469344283,582.1806958862267,609.7624517444724
hm100/microcapm_book_imbalance10_innovation_rolling_alpha_mean_corr_microcapm_price_log_return_3s_capm_residual_mean,hm100,2424,0,0,-0.0514232978449571,-0.0010666053243022617,0.0,-0.9082519376235266,0.25122378151114544,-1.0000000000000002,-1.0000000000000002,-0.7696969696969697,0.3503526954961119,0.6496473045038879,24.47883425500195,26.328602829246638,27.640668597023478,28.22414829516456,25.98282094390594,25.614314351585506,22.444137684522097,17.563942213548128,6.982015465426749,-49.67398479915975,-0.005242740151077296,-0.005669657317696381,-0.004042919356302437,-0.002152125046427753,-0.000535161089376444,0.0003810790721234244,0.00043266064628174136,-0.0008967587037461386,-0.005543821032915851,-0.02708724954151767,509.14944789131295,472.2864960561968,479.17756430310357,494.7736289781238,511.7354678548621,531.2332332299212,551.7090990929955,576.8244540630404,619.6279517416361,767.7188552142077
hm100/microcapm_book_imbalance10_innovation_rolling_alpha_mean_corr_microcapm_price_log_return_3s_capm_residual_zscore_mean,hm100,2424,0,0,-0.05328132400615294,-0.0010941483776155752,0.0,-0.9461124419433815,0.6779343364624567,-1.0,-1.0,-0.7090909090909091,0.3540654088936018,0.6459345911063982,25.609916586303488,26.262023314981658,27.33014108461524,27.810586928852118,27.388186398212415,25.85961194215896,22.842971555191795,18.391555061865837,5.755160880368221,-51.66512302538028,-0.006009043811436942,-0.005848137591526685,-0.0039977299122280156,-0.0020700658066695687,-0.0005526965560590792,0.00039753181993101687,0.0004685928977719716,-0.0008111121286461944,-0.005902723179312359,-0.02786179136036151,502.9413638211133,466.5713828346952,475.81829129075203,494.97399516800414,512.7506299374859,530.5152684739654,550.823655669729,578.2000462126879,620.9401731478197,772.8390418313767
hm100/microcapm_book_imbalance10_innovation_rolling_residual_std_mean_corr_microcapm_large_trade_direction_v2_rolling_residual_std_mean,hm100,2424,0,0,0.0709199112645006,0.0006140854112656213,0.0,1.0,1.0,1.0,1.0,1.0,0.5531015298405457,0.5531015298405457,-41.23014556645507,-14.210999361897402,3.004780650089111,13.968704330671377,19.76843298497653,25.73345556026224,30.226970420709968,32.797227893411275,37.360843664011036,40.79656399156766,0.02266276275799453,0.01137863029508417,0.004153918132221845,0.0007934711004511638,-0.00010252244962450444,0.0004568283182575304,0.0022986850546669268,0.005012630565644893,0.009034544046866846,0.014616878031671473,734.0080398732955,656.2598760609325,609.8466564366064,573.1619307746075,548.4021476906016,527.0433659285633,508.21531110807916,489.5224920888339,476.12359943771077,461.2974438464456
hm100/microcapm_large_trade_direction_v2_capm_abs_residual_mean_corr_microcapm_price_log_return_3s_rolling_alpha_mean,hm100,2424,0,0,0.02434722108427356,0.00019401949211349354,0.0,0.44497397249596526,1.0000000000000002,-1.0,-1.0,0.4303030303030303,0.7680697160740886,0.7680697160740886,-16.382019887037732,0.9236797594118642,14.43145249961378,21.446629149624304,23.34535840767312,25.80819287597005,25.172995201586975,24.98498201291723,18.82506924380971,9.602595657527681,0.013738550448596018,0.005513166745749045,0.0005491667670283021,-0.0008362159320533524,-0.0004133253401494914,0.0005569604093484971,0.001604641864480284,0.002412281097288546,0.0014058083955606876,-0.00037783286368857973,640.7713955116398,612.6796454857997,576.5833051571738,553.8146703411912,540.5871412874772,533.2836568240057,531.1233563815537,538.364722537479,552.0366601925946,560.7294984034025
hm100/microcapm_large_trade_direction_v2_capm_abs_residual_mean_p5,hm100,2424,0,0,0.07536471859504221,0.0007496843819675919,0.0,0.9853019888362338,0.9999999999999999,0.8834304693310129,0.8834304693310129,0.9878787878787879,0.5606897864454752,0.5606897864454752,-49.87001625487189,-16.791500881775768,0.7834325150729022,13.03188831390715,22.802171263490838,28.59405924674799,34.157155602333354,37.8509843745204,39.25501760948968,38.59518814773745,0.02361943532526129,0.012115644265360378,0.005085283293641747,0.001170833582834022,-0.00015530886854680723,0.0005584976264980765,0.002777127130111281,0.006031194992664501,0.010071953197404766,0.013340373667845363,732.5006214251895,661.8148792152931,610.1157131026226,570.7933747309016,539.2441729886999,513.7766996081052,493.49956028950396,478.23188872279235,462.50358682513746,497.23310968940524
hm100/microcapm_large_trade_direction_v2_capm_residual_mean_corr_microcapm_large_trade_direction_v2_capm_residual_rank_mean,hm100,2424,0,0,0.043169178328448916,0.0006525397113267202,0.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.476361147205526,0.476361147205526,-25.502549081078655,-5.503379807671628,4.924317390409005,10.905690579411113,16.62543921229535,19.707128934925272,24.250378649527576,28.98382451951127,33.437263950113724,40.27527935837478,0.01144799390484848,0.005004903911630898,0.002563591922612237,0.0010838244626963595,0.00015296054518714098,-1.353544519364874e-06,0.0006337655543608164,0.002436559741025562,0.005856556657302022,0.013337835461978085,703.5967839287708,601.2363598911094,586.7954679865414,576.7833790866923,564.9291342523981,554.765366624295,542.9531180537961,529.2082254658953,508.3890940596852,468.1842021708028
hm100/microcapm_large_trade_direction_v2_rolling_alpha_mean_corr_microcapm_large_trade_direction_v2_capm_abs_residual_mean,hm100,2424,0,0,0.017030221122706225,4.073730978176272e-05,0.0,0.044505142362317306,-0.040851263655489856,-0.019875309095732145,-0.040851263655489856,0.7090909090909091,0.4458246312756836,0.4458246312756836,16.1806247112814,2.9449290356744484,8.744911222826767,12.776467857425583,15.14167724090198,17.66246849190516,19.47245191094666,18.83586919986017,18.679910341785483,17.589061546349264,0.001167862096870971,0.0039271033247812595,0.0018446889077638885,0.0005511691408813562,8.350688616377216e-05,4.059473554951119e-05,0.0004333380134953419,0.0009702468240906869,0.001995549339263134,0.00597542454406455,622.2718653787012,583.6680032590491,577.8614908403691,572.03322798787,568.7749089324129,564.3595639785925,560.3265706662582,553.1405906216586,546.8253308361687,528.6264373462391
hm100/microcapm_large_trade_direction_v2_rolling_alpha_mean_mean,hm100,2424,0,0,0.013262815895265298,7.895091813566715e-05,0.0,-0.09223178156619957,-1.0,1.0,-1.0,0.06666666666666667,-0.11673493844682432,-0.11673493844682432,32.4945243904953,19.413670559693465,9.543413762576549,3.060833586150797,1.7468362179808388,4.020923843103395,8.816969582037116,17.074609238962555,24.822954944962742,27.301644807507103,-0.005956364653329979,-0.0005550920338685513,0.002186021127928101,0.0020614137886792233,0.0007250041039947345,-0.0005864848691444966,-0.0009310288855090926,0.0006124790853041618,0.004632410385991988,0.010995506927083553,573.6877982101205,558.966579129306,584.1793986916858,597.8382371407172,603.925267089181,597.5195263577759,578.387225720935,554.8868034790461,520.0042500074835,484.14304865108915
hm100/microcapm_large_trade_direction_v2_rolling_beta_mean_mean,hm100,2424,0,0,0.07768044111283413,0.0004686722955458747,0.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.5431224688903358,0.5431224688903358,-49.823511225265406,-21.935800905415757,0.7406693747493762,14.951717454949733,21.039819103081044,29.00307165903262,32.99713398337154,37.677945619879885,40.03444324609699,43.71996958676164,0.022807149250931698,0.013282487405376436,0.004914361615711098,0.0009890907209672574,-5.76424855509511e-05,0.0004834296683904564,0.00238106221258395,0.005579088545067764,0.009974586043491947,0.01685815584031878,753.0946769625048,669.5869071253703,613.1828075186583,580.1517804193248,551.0006177045865,527.5839060377235,505.152678541995,485.28728547766497,458.6086570787437,427.6835027858458
hm100/microcapm_large_trade_direction_v2_rolling_corr_market_mean_mean,hm100,2424,0,0,0.07455726678982029,0.0004956788832327135,0.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,0.5471746853735007,0.5471746853735007,-47.442516336587616,-20.82957905962163,2.105325062939675,15.089811475084794,21.738977056484458,28.789178070222153,33.16854758870497,37.434201587344035,38.25874736313168,40.08731221777525,0.022062287934590058,0.012976299518204164,0.004641160797603861,0.0009353328836164246,-9.045507296551833e-05,0.00047340343276331933,0.0023679330243532672,0.005489457131936239,0.00937677791943801,0.01582939033704789,750.3372621902779,667.4832464335522,613.5910750991327,579.0574840314852,552.8512108682285,530.0752638185835,507.7383005736693,488.0117860222509,461.063076478619,422.85254858163324
hm100/microcapm_large_trade_direction_v2_rolling_residual_std_mean_corr_microcapm_price_log_return_3s_rolling_residual_std_mean,hm100,2424,0,0,0.0780430097162398,0.0006553626713284062,0.0,1.0,1.0,1.0,1.0,1.0,0.5566882616391545,0.5566882616391545,-41.50362105768123,-17.409602454339765,1.3792161995871088,13.439369295884157,21.65417887678337,26.85543929237629,31.914786716401846,35.199836769983904,36.856178549960745,39.83885132815944,0.025112170501292514,0.012724195936057666,0.004548288888755889,0.0008625752338809784,-0.0001664358542108378,0.0005220558618147344,0.0025221090624904267,0.0056230406542997135,0.009662546733163413,0.015977100027366943,730.1320551553782,671.9237372208672,618.5289988643964,580.6867221419894,550.0690011135947,527.5827195702542,505.8118784737934,486.08069100198026,460.77569574106127,434.42262450889
hm100/microcapm_large_trade_direction_v2_rolling_residual_std_mean_lz_complexity,hm100,2395,29,0,0.06754572313183006,0.00016013021572915017,0.0,0.8736027823412761,0.8129870172127373,1.0,0.8129870172127373,0.9878787878787879,0.5061234200596941,0.5061234200596941,-22.394201051318554,-27.241407741523098,0.2143149229277856,12.57606121312742,19.749569398734085,27.595760677356257,34.4021570708839,39.3525589211942,43.3631462737909,44.60938224873952,0.013680851789021073,0.013477616346083526,0.005287710970579247,0.0015351124246623525,0.00012413521910114645,0.00024138415181209299,0.0019816295554035837,0.005261618640046613,0.010128016569460548,0.015667517249930832,711.7842035219227,677.7992521466867,609.6625895480597,575.3759577200833,554.4528277384873,539.2700343563462,522.4531769815491,502.8007035773473,481.64948657156486,458.9510327449012
hm100/microcapm_microprice_pressure_bps_capm_abs_residual_mean_corr_microcapm_order_gap_magnitude_rolling_residual_std_mean,hm100,2424,0,0,-0.03397351293927849,-7.866670675101654e-05,0.0,-0.5270196248100892,-1.0,-0.06339327538597925,-1.0,-0.9272727272727272,0.6245879048103475,0.3754120951896524,33.925089523631335,29.629952868125528,25.74875691099489,20.826632625880787,16.398025823015306,10.066666247363333,5.405681034059694,0.483640276129449,-2.874715974697401,8.523687509265645,-0.01246005600504478,-0.005950802885526173,-0.0024164640800816727,-0.0004625026563074122,0.00011951463471676943,-0.00040402160992731467,-0.0019076440775712689,-0.004073230843487706,-0.006174068569882724,-0.0001655701394152384,465.3984496662625,499.2169953436229,526.5535318073186,548.6233172131699,569.6321988349106,588.6010982410055,605.2964617634728,620.7620669127241,630.4293468769283,578.9221014538862
hm100/microcapm_microprice_pressure_bps_capm_abs_residual_mean_kurt,hm100,2424,0,0,-0.0550250875348036,-0.0007828884021129078,0.0,-0.7847121602500691,0.8681576261081183,-1.0,-1.0,-0.5878787878787879,0.35683877702270417,0.6431612229772957,21.52434039979677,27.282737379921034,29.914983086554574,30.669828316828863,30.024399461934557,28.161988988122086,22.310788557336256,13.380585181388172,-2.533900616181996,-45.14524565997474,-0.005635638169895344,-0.005914458740042416,-0.004571508096521256,-0.0025469497628461614,-0.0006871652322261276,0.0004370227841217193,0.00011100688480680576,-0.002197285560930893,-0.008373403234054439,-0.024863820005102507,441.36629585624996,455.3414892804513,472.94415094778697,494.0913162443368,516.9695538379867,539.3702752757885,566.7930886133864,600.8589431360415,650.4894391372563,744.0644451518109
hm100/microcapm_microprice_pressure_bps_rolling_corr_market_mean_median,hm100,2424,0,0,0.03741566534395835,0.00012290150668806864,0.0,0.6905645227809879,0.45308867297202693,1.0,0.45308867297202693,0.9636363636363636,0.4496219193303874,0.4496219193303874,2.596396432950343,-4.342628490358784,0.24181670349854129,8.454707833157666,14.093666424804603,19.6637378701197,23.63299854687797,27.44822249303763,30.336172355414238,33.56792224373368,0.004369410244300874,0.006658241751725372,0.004035545681347445,0.001480576536697935,0.0002238698395766749,4.1696054495979766e-05,0.0009089138415340886,0.00288063907515747,0.005912510801777495,0.010781360010656884,609.6957846252745,640.623753740367,625.2533894628043,603.05086717495,576.8860357547135,553.7443831244366,527.0283367238246,500.39703578399207,472.7999638152406,438.1625010967483
hm100/microcapm_microprice_pressure_bps_rolling_corr_market_mean_p75,hm100,2424,0,0,0.06776208598738186,0.000740299921075159,0.0,0.9515687656324819,0.9999999999999999,0.6215009381389837,0.6215009381389837,0.9636363636363636,0.55832202317224,0.55832202317224,-35.937035711484555,-7.626802458939256,5.779068064190315,13.838082497516886,22.291402420643298,26.961051607923693,30.406897035546777,32.88710092489185,34.443556183803864,32.696951605460626,0.02242517187980868,0.010063002629199543,0.0040036404680112,0.0010348532466666165,-0.00010692903052875505,0.000468785882199495,0.0023378356218712506,0.005201212582813873,0.008940013861440312,0.012654198924824285,774.4326617678929,667.3807721699785,609.5797314493659,570.3429773523096,540.4202906441628,509.9871234047267,484.0742324100707,460.0406250216049,435.5824725430233,404.0682639989714
hm100/microcapm_near3_depth_share_rolling_residual_std_mean_corr_microcapm_price_log_return_3s_capm_abs_residual_mean,hm100,2424,0,0,-0.03775100199920012,-0.0006004380943651298,0.0,-0.8573701216192653,-0.07016546341180926,-1.0,-1.0,-0.9151515151515152,0.3720635030134839,0.6279364969865162,22.136556105728626,25.11364063239388,23.646529687310704,23.84985595971181,21.656567486731472,19.81934129511672,16.57831309595391,13.464038406133126,5.415962949369335,-16.09932019945735,-0.003982668381762982,-0.004795974344213435,-0.002998749020068116,-0.0016442559274526755,-0.0004007212718619741,0.00022424718113424807,-2.7706833511754893e-07,-0.0013470595922353236,-0.005216533607363258,-0.01698857187267631,569.4079036922874,515.6958220935196,517.2234033726862,522.4323668793754,527.8027933537272,541.3351046649318,552.7719832756729,574.8720377728382,598.8080264407951,661.8144410173734
hm100/microcapm_observable_ratio_innovation_capm_abs_residual_mean_lz_complexity,hm100,2416,8,0,0.049150830992876225,0.0006515540426255357,0.0,1.0,1.0,1.0,1.0,1.0,0.5710231656425244,0.5710231656425244,-12.808674249574272,-1.4021373559235228,9.426510073640014,16.14185819292745,18.99081707427119,21.33013235596609,23.82988702045869,26.172547385906434,27.20702491215211,31.255294688411272,0.018054183057234607,0.007079454915498055,0.002329953390412463,0.0003502640296635203,-0.00011964473730307213,0.0003255299360585103,0.0016027129868697704,0.0036512853683530358,0.006323493995950262,0.008902044007513382,770.7700281792971,621.9729791827767,589.2738513242474,568.944402206676,548.3532990156767,531.7101061785423,513.4225119293253,500.26408951150995,482.4120828281334,518.0701274212324
hm100/microcapm_observable_ratio_innovation_capm_residual_rank_mean_corr_microcapm_book_imbalance10_innovation_capm_residual_rank_mean,hm100,2417,0,0,-0.046678496448226754,-0.00041582067158930615,0.0,-0.7034830194746732,-0.043485653742927795,-1.0,-1.0,-0.9272727272727272,0.4390183953069141,0.5609816046930859,23.9766840727794,33.24164251283785,29.953367425104236,26.515699398018935,23.134265396585878,19.001897858933287,13.55334437484818,6.911458525190805,-3.1035215447340017,-19.98532395234255,-0.007961580530300057,-0.006827160132177372,-0.0036893995894123734,-0.0015199695338359146,-0.00031205589633770246,5.8663917749048466e-05,-0.0006346172230233271,-0.0026029658303922927,-0.006776985176614496,-0.015996605782292967,502.4880638628274,516.0612885422366,530.2987991428355,541.1649425376272,549.93350634311,559.3116332976768,568.7460789193618,579.6868429092569,591.8909618468748,629.1958700851867
hm100/microcapm_observable_ratio_innovation_capm_residual_rank_mean_lz_complexity,hm100,2416,8,0,-0.0452249002297226,-0.00035544100847518926,0.0,-0.9466818202087047,-1.0,-0.7856187003275333,-1.0,-0.9878787878787879,0.5514763606148155,0.4485236393851844,44.804600160834035,33.35159717872812,27.266117982779882,20.257997345786162,14.167835624494904,10.283322579743404,6.214317513306851,2.55157825174642,0.0803951601845258,1.3053581605539004,-0.011993715288964422,-0.00841743660636422,-0.003601734647460303,-0.0008261420221999478,9.458249090042179e-05,-0.00036061249957765497,-0.0017145207424567122,-0.0035739935089583214,-0.005835570501675511,-0.00864031589449088,588.4219022549039,486.85916857206917,517.7863685412395,544.9965430221961,567.181524258752,583.582563691728,592.0235452235296,589.1192185849735,584.6513339682194,615.1539971266977
hm100/microcapm_observable_ratio_level_capm_cooks_distance_mean_corr_microcapm_price_log_return_3s_rolling_alpha_mean,hm100,2417,0,0,-0.022976447155778002,-0.000313783065126874,0.0,-1.0000000000000002,-1.0,-1.0,-1.0,-1.0,0.4256830859823705,0.5743169140176294,22.699596012759717,22.488155999918924,21.27016017356328,19.86964054118847,17.64122846739466,16.41447871062971,14.43789775280076,12.58789061396297,7.785687139958543,-2.000998423330708,-0.004312648560231529,-0.0028726921925597477,-0.0015987609267244143,-0.000723046731561495,-0.00013996437561302494,5.878592542550506e-05,-0.00012360324506731704,-0.0008604199730138375,-0.002943771409911793,-0.009146542601393444,540.5972543847942,542.4486827719727,551.8156535366128,555.7325103526401,558.8267465235209,560.2205088997688,562.5649384371876,564.838257848241,571.2725761676965,595.2429407102763
hm100/microcapm_order_gap_signed_vw_capm_abs_residual_mean_corr_microcapm_price_log_return_3s_capm_abs_residual_mean,hm100,2424,0,0,-0.02712931917239872,-0.00017046613133998818,0.0,-0.695804270919887,-1.0,-0.2301489159107313,-1.0,-0.9636363636363636,0.595187895609099,0.40481210439090093,31.658284668860276,23.65886041875319,20.13248915884057,17.55210224621681,14.791797802273358,11.611849320269163,10.12275442263229,6.413474060915611,3.557075296344005,8.59790932400481,-0.010406046971431226,-0.003972880406825268,-0.001454225817360238,-0.00028627629037882756,7.384647645284541e-05,-0.00024200076050142258,-0.001037502418764275,-0.002614756871373134,-0.004640889754684969,-0.002378120226192225,499.7603431589571,530.8841014383727,543.979272732065,554.7925370214267,562.7997305751991,573.2619677692692,581.5944663841709,593.5573387839664,607.3614751998797,600.9475275736299
hm100/microcapm_order_gap_signed_vw_rolling_beta_mean_corr_microcapm_order_gap_magnitude_rolling_beta_mean,hm100,2424,0,0,0.031427817059064424,0.00035392153705677003,0.0,1.0,1.0,1.0,1.0,1.0,0.523858750713302,0.523858750713302,-5.129665006262382,2.121744189459925,8.48418733372165,13.808253438251725,17.895616237216196,21.19367911878292,21.920465109726088,23.798994023967275,25.397986956565408,29.45308173382807,0.00850576481780106,0.005015809967575065,0.0022080060819491118,0.0005596629509352579,-1.0911730305908671e-05,0.00017046801735865017,0.000847291373920669,0.0019910741637176013,0.0037715063185179676,0.008015223560538152,676.9931627605534,637.2029403822661,608.7382134190441,588.5770071158515,573.9953057627305,559.7341183254171,544.2846954723599,533.1048115997256,519.6949427909574,503.2663927850055
hm100/microcapm_order_gap_signed_vw_rolling_beta_mean_p25,hm100,2424,0,0,0.05248718736011259,0.00023627734341305926,0.0,0.5440544947754723,0.3226955396439172,1.0,0.3226955396439172,0.9636363636363636,0.417824348865746,0.417824348865746,1.9553621653690874,-13.433801197767096,-3.909374603564315,4.61019867019183,16.61941553222517,22.008598818806824,27.56061488433914,30.68052193510784,34.60066326855397,38.68143316556571,0.003934222079638773,0.009211066001482448,0.005723818682229566,0.0025482109570705977,0.00041438473494879037,-6.975581983957898e-05,0.0010193766445159753,0.0038151787903621024,0.008864178345830961,0.01679022960045992,632.3791337673017,669.9322351162182,660.8641643107892,634.6497615041992,608.0923294747397,571.0113169409765,533.8626875774867,489.2650024964362,443.37563044061494,406.9137906638287
hm100/microcapm_order_gap_signed_vw_rolling_corr_market_mean_cv,hm100,2424,0,0,-0.05750608157652426,-0.0007219229310791511,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47330337229258235,0.5266966277074177,42.24502963148373,32.465657303219636,30.266965288377776,26.911608557778713,24.49669994379002,18.031179895481177,13.590164962994223,5.3456417231483355,-6.979777983613929,-27.541895394560495,-0.014535780085688987,-0.006978996848221546,-0.0035893046371821675,-0.0014906512058163468,-0.0002814010027771437,-4.07557698367904e-05,-0.0008091746331060725,-0.003436307843375191,-0.008393288768936637,-0.01722849785050427,466.92994543377233,475.40290214195295,500.52698086822977,517.3520367586809,539.6145303030117,556.2551886380336,578.6475988300042,612.3150110697619,660.911335591696,774.938364497435
hm100/microcapm_order_gap_signed_vw_rolling_corr_market_mean_mean,hm100,2424,0,0,0.050136304962566935,0.00030778698831015723,0.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.4974471163787982,0.4974471163787982,-10.284825466298482,-5.639882998991457,3.229547653236724,11.010857994388365,17.496486496712524,23.9140972762206,25.8921574924307,27.399136722160755,30.468598184194303,35.89883621242909,0.011450107660674074,0.007996018561579972,0.003960179533367858,0.0012573868759451284,0.00012335994815611487,0.0002024230264273015,0.0012561359785470886,0.0032671202419702386,0.006930427929555067,0.013385358218033928,756.3381192463478,670.8040515310895,624.7989285493364,591.9000527953131,568.2947630494052,544.9131936669726,520.1015950438464,492.8397111877972,464.4171711784497,441.54416695407207
